Scenario Number,Scenario Name,Planning Area,Sector,End Use,Units,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
6,Mid-High Plus,NCNC,Residential,Plug Load - Appliances,MM Therms,0,0.104647403,0.218029503,0.318030772,0.482427871,0.650008437,0.755152039,0.919605853,1.099427078,1.283141066,1.468953377,1.655468348
6,Mid-High Plus,NCNC,Residential,Plug Load - Consumer Electronics,GWh,0,0.085698423,0.174095775,0.264676253,0.357062169,-1.775837519,-1.724959712,-1.673124892,-1.620330128,-1.566699425,-1.512111678,-1.458420423
6,Mid-High Plus,NCNC,Residential,Refrig/Freezer,GWh,0,11.17440495,19.64102274,28.08002602,36.62189669,44.85530155,51.84355628,57.96861614,63.63269602,68.98027232,74.0836212,79.46733557
6,Mid-High Plus,NCNC,Residential,Water Heating,GWh,0,1.304392972,2.25064941,2.926994469,3.140708324,2.795227278,30.61971208,57.58924098,84.37727543,111.2373004,138.1165472,164.0102695
6,Mid-High Plus,NCNC,Residential,Water Heating,MM Therms,0,0.622984375,1.332275692,2.094497173,2.910584693,3.770044702,5.25969316,6.605092953,8.028223147,9.538507285,11.13474984,12.79087245
6,Mid-High Plus,NCNC,Residential,WholeBlg,GWh,0,28.00914427,54.42995602,81.82201048,135.5367428,189.9023305,244.7909057,324.8044405,405.1625267,485.6209448,615.6313726,748.4992773
6,Mid-High Plus,NCNC,Residential,WholeBlg,MM Therms,0,1.403711754,2.062281327,2.777423108,5.864644669,8.9982553,12.18410798,17.75825422,23.37233691,29.01303618,39.24038377,49.45806224
6,Mid-High Plus,NCNC,Streetlighting,Street Lighting,GWh,0,1.418938013,2.49316461,3.39573984,4.044772269,4.603240938,4.982948424,5.216719044,5.375740188,5.511079226,5.640072857,5.784080244
6,Mid-High Plus,OTHER,AGWP,Lighting,GWh,0,0,0,0,0,0,0,0,0,0.000427268,0.001482029,0.003267706
6,Mid-High Plus,OTHER,AGWP,MachDr,GWh,0,0.007678778,0.015388471,0.023132501,0.030924625,0.038750456,0.048367014,0.05804315,0.067763068,0.077516515,0.087271946,0.096937528
6,Mid-High Plus,OTHER,AGWP,ProcRefrig,GWh,0,0.001092856,0.002190112,0.003292255,0.004401243,0.005515028,0.006632953,0.00775645,0.008885077,0.010550459,0.013114619,0.016288973
6,Mid-High Plus,OTHER,AGWP,WholeBlg,GWh,0,0.045251662,0.091180658,0.137651378,0.184284875,0.231028151,0.277369271,0.322816688,0.367340903,0.410684257,0.451654944,0.488828659
6,Mid-High Plus,OTHER,Commercial,Cooking,GWh,0,0,0,0,0,0,0,0,0.000977267,0.003489742,0.00597646,0.008435502
6,Mid-High Plus,OTHER,Commercial,HVAC - General,GWh,0,0.011350035,0.02271235,0.03462784,0.06596743,0.097406429,0.132637965,0.175423653,0.258399444,0.345560404,0.443725886,0.587572299
6,Mid-High Plus,OTHER,Commercial,HVAC - Heating,GWh,0,-0.000644648,-0.001924126,2.69E-05,-0.002570261,-0.005875568,-0.009871522,-0.014577237,-0.020030439,-0.026246667,-0.033257776,-0.040984195
6,Mid-High Plus,OTHER,Commercial,HVAC - Ventilation,GWh,0,0,0,0,0,0.044904294,0.089309651,0.133365753,0.176773237,0.219182848,0.260549681,0.300420204
6,Mid-High Plus,OTHER,Commercial,Lighting - General,GWh,0,0.01745645,0.034913304,0.052352745,0.075464815,0.131320848,0.184212158,0.22860725,0.297618125,0.365856685,0.436760939,0.505598771
6,Mid-High Plus,OTHER,Commercial,Lighting - Indoor Equipment,GWh,0,9.43E-05,0.00019839,0.000312063,0.000426377,0.000540949,0.00065557,0.000770044,0.000883711,0.00099551,0.001103085,0.001202644
6,Mid-High Plus,OTHER,Commercial,Lighting - Outdoor,GWh,0,9.43E-05,0.00019839,0.000312063,0.000510823,0.000712552,0.000916048,0.001209227,0.001503058,0.001797723,0.002273266,0.002745103
6,Mid-High Plus,OTHER,Commercial,MachDr,GWh,0,0.000331993,0.000681612,0.001024016,0.004637579,0.00820111,0.013267245,0.018341185,0.023390426,0.028446573,0.033501842,0.038565748
6,Mid-High Plus,OTHER,Commercial,Miscellaneous,GWh,0,0.000688721,0.00595642,0.011184078,0.016383509,0.021519982,0.031721529,0.070058256,0.108139561,0.145943429,0.183678062,0.219537098
6,Mid-High Plus,OTHER,Commercial,Office Equipment,GWh,0,0.00094508,0.014862485,0.042943269,0.070809091,0.132615126,0.195604251,0.249580046,0.419952528,0.573549469,0.710079381,0.830223516
6,Mid-High Plus,OTHER,Commercial,Refrigeration,GWh,0,0,0,0,7.55E-05,0.000153486,0.000233053,0.000392968,0.000554265,0.000718214,0.001048183,0.001382938
6,Mid-High Plus,OTHER,Commercial,Water Heating,GWh,0,-0.000296232,-0.001227289,0.001071821,-0.000804727,-0.003381709,-0.006638964,-0.0102157,-0.014541652,-0.019642863,-0.024759118,-0.030641942
6,Mid-High Plus,OTHER,Commercial,WholeBlg,GWh,0,0.120270419,0.245379049,0.352658813,0.461297222,0.552365837,0.638363847,0.715465981,0.777808607,0.831335798,0.875621549,0.928121799
6,Mid-High Plus,OTHER,Industrial,HVAC,GWh,0,5.99E-06,1.22E-05,1.87E-05,2.54E-05,3.23E-05,3.94E-05,4.65E-05,5.38E-05,6.11E-05,6.85E-05,7.59E-05
6,Mid-High Plus,OTHER,Industrial,Lighting,GWh,0,6.73E-06,1.35E-05,2.15E-05,3.21E-05,4.38E-05,5.78E-05,7.33E-05,9.08E-05,0.000109649,0.000129047,0.000148513
6,Mid-High Plus,OTHER,Industrial,MachDr,GWh,0,1.97E-05,3.69E-05,5.89E-05,8.59E-05,0.000115166,0.000153878,0.000194233,0.000236198,0.000279384,0.000323345,0.000367686
6,Mid-High Plus,OTHER,Industrial,ProcHeat,GWh,0,4.55E-06,9.17E-06,1.38E-05,1.86E-05,2.34E-05,2.82E-05,3.31E-05,3.80E-05,4.30E-05,4.80E-05,5.29E-05
6,Mid-High Plus,OTHER,Industrial,WholeBlg,GWh,0,0.000138628,0.000294326,0.000430324,0.000575019,0.000721017,0.000863332,0.001002006,0.00114132,0.001280085,0.001410109,0.001532804
6,Mid-High Plus,OTHER,Mining,OilGasExtract,GWh,0,0,0,1.04E-05,2.05E-05,3.01E-05,3.93E-05,4.84E-05,5.72E-05,6.61E-05,7.50E-05,8.41E-05
6,Mid-High Plus,OTHER,Residential,Behavior,GWh,0,0.000780959,0.001493745,0.002168667,0.002772439,0.003296889,0.003765717,0.004213166,0.004667531,0.005138474,0.005637844,0.006173695
6,Mid-High Plus,OTHER,Residential,HVAC - General,GWh,0,0.001600441,0.00446722,0.006621155,0.010025271,0.013369797,0.016861161,0.020480096,0.02403768,0.027590433,0.03383015,0.040076423
6,Mid-High Plus,OTHER,Residential,HVAC - Heating,GWh,0,-0.000586303,-0.001790771,-0.003586975,-0.005913329,-0.008697598,-0.011904989,-0.015686135,-0.020053797,-0.025019512,-0.030595061,-0.036728196
6,Mid-High Plus,OTHER,Residential,Lighting - General,GWh,0,0.000146336,0.000295646,0.000445838,0.000596988,0.137901193,0.26073418,0.311694557,0.357734382,0.402787791,0.41121466,0.417697964
6,Mid-High Plus,OTHER,Residential,Miscellaneous,GWh,0,0.000101636,0.000206201,0.000313645,0.000424085,0.000536951,0.000684052,0.000832205,0.000978637,0.001119531,0.001249304,0.001362975
6,Mid-High Plus,OTHER,Residential,Plug Load - Appliances,GWh,0,0,0.004333277,0.012607697,0.025942826,0.03925153,0.056673587,0.07866293,0.097105552,0.115187401,0.13393159,0.152627827
6,Mid-High Plus,OTHER,Residential,Water Heating,GWh,0,-0.000584443,-0.001786998,-0.003581234,-0.005905562,-0.008687757,0.016608244,0.041901152,0.067058663,0.09225065,0.117423509,0.141970668
6,Mid-High Plus,OTHER,Residential,WholeBlg,GWh,0,0.047559066,0.086398358,0.122647792,0.18272111,0.241682767,0.300124285,0.383064359,0.465514447,0.546202347,0.675724162,0.809612197
6,Mid-High Plus,OTHER,Streetlighting,Street Lighting,GWh,0,0.075028074,0.156397516,0.244212038,0.341727557,0.450503013,0.571456941,0.701925863,0.840017936,0.983255898,1.129744276,1.272034501
6,Mid-High Plus,PGE,AGWP,Lighting,GWh,0,17.35390867,34.96802226,35.44086704,32.54952165,28.47996304,25.16663581,23.62665834,24.04475086,26.01620021,29.10673279,32.97072344
6,Mid-High Plus,PGE,AGWP,Lighting,MM Therms,0,-0.019029293,-0.035926131,-0.045042188,-0.050558619,-0.053561942,-0.055117755,-0.04042857,-0.02649592,-0.015565591,-0.008352752,-0.004193886
6,Mid-High Plus,PGE,AGWP,MachDr,GWh,0,25.20451418,51.79675151,79.52940182,107.9772102,136.6823769,165.735107,193.9885297,221.0107309,246.6237164,270.717289,293.2464439
6,Mid-High Plus,PGE,AGWP,MachDr,MM Therms,0,0.016029746,0.032652578,0.104886576,0.156296689,0.19055043,0.214503683,0.237507203,0.272661984,0.247153111,0.244852746,0.249710399
6,Mid-High Plus,PGE,AGWP,ProcRefrig,GWh,0,1.987744052,3.985305191,5.995236859,8.018443496,10.05367613,12.10239626,14.16883929,16.25280883,18.60670174,21.482422,24.69052845
6,Mid-High Plus,PGE,AGWP,ProcRefrig,MM Therms,0,0.013755477,0.027177201,0.040273641,0.053053685,0.065527307,0.07769319,0.089583093,0.101211364,0.112597942,0.123718208,0.134516214
6,Mid-High Plus,PGE,AGWP,WholeBlg,GWh,0,65.23891145,130.6663198,196.4080788,262.622754,327.2478138,391.6554099,457.1925769,524.7910755,596.0395535,674.1320328,765.2278868
6,Mid-High Plus,PGE,AGWP,WholeBlg,MM Therms,0,0.424975141,0.833363873,1.225875921,1.603578884,1.960068828,2.299429964,2.624937642,2.936753771,3.234450598,3.514523515,3.771044209
6,Mid-High Plus,PGE,Commercial,Cooking,GWh,0,8.186108523,17.26630314,25.79414488,33.44256384,39.64369983,44.45064879,41.56723368,38.838594,37.99522188,37.69365118,38.51769498
6,Mid-High Plus,PGE,Commercial,Cooking,MM Therms,0,0.217583421,0.452331721,0.672806755,0.8910247,1.102765017,1.313957933,1.521604091,1.727817479,1.933269572,2.137986375,2.342436486
6,Mid-High Plus,PGE,Commercial,HVAC - Cooling,GWh,0,2.107277131,4.435284641,5.840018027,6.779498209,7.495510116,8.325316165,9.387895679,10.49674648,11.6083704,12.6767278,13.76533189
6,Mid-High Plus,PGE,Commercial,HVAC - General,GWh,0,32.11338458,67.05326797,101.8119818,165.496801,229.8785278,302.6175217,385.573778,528.9334836,679.4311519,846.6571004,1082.916558
6,Mid-High Plus,PGE,Commercial,HVAC - General,MM Therms,0,0.895261038,1.871020042,2.777702638,4.02585942,5.23374431,6.512771441,7.746602766,8.674029053,9.582603461,10.43975976,11.31274414
6,Mid-High Plus,PGE,Commercial,HVAC - Heating,GWh,0,-0.987167148,-2.946466736,0.041200801,-3.935910721,-8.997419343,-15.11653307,-22.32252285,-30.67316191,-40.19224303,-50.92854697,-62.76022368
6,Mid-High Plus,PGE,Commercial,HVAC - Heating,MM Therms,0,0.134052774,0.399909347,0.877717723,1.432532333,2.133237296,2.97641294,3.965213906,5.106185164,6.404303638,7.864054984,9.467703355
6,Mid-High Plus,PGE,Commercial,HVAC - Ventilation,GWh,0,0,0,0,0,68.76317909,136.7623229,204.2266419,270.697715,335.6407175,398.9868861,460.0417128
6,Mid-High Plus,PGE,Commercial,Lighting - General,GWh,0,45.75899961,93.5262092,141.0025735,194.6581701,293.0756087,383.1380386,449.4522846,549.536836,645.0399544,742.889222,839.6635133
6,Mid-High Plus,PGE,Commercial,Lighting - General,MM Therms,0,0.134947477,0.27075892,0.408775867,0.678782888,0.441065948,0.254302285,0.435963253,0.635430849,0.839039123,1.428909781,2.018859027
6,Mid-High Plus,PGE,Commercial,Lighting - Indoor Equipment,GWh,0,0.146147954,0.306462122,0.480961358,0.655307515,0.829588705,1.003909972,1.17751316,1.349485997,1.517808073,1.6788021,1.826297929
6,Mid-High Plus,PGE,Commercial,Lighting - Indoor Equipment,MM Therms,0,0.00041313,0.000867223,0.001361408,0.001855309,0.002347929,0.002838825,0.003326374,0.003807916,0.004278305,0.004726891,0.005136051
6,Mid-High Plus,PGE,Commercial,Lighting - Outdoor,GWh,0,0.146147954,0.306462122,0.480961358,0.783766235,1.090607966,1.399731934,1.843810339,2.287299063,2.729961856,3.439517267,4.141967881
6,Mid-High Plus,PGE,Commercial,Lighting - Outdoor,MM Therms,0,0.00041313,0.000867223,0.001361408,0.003593936,0.005833878,0.008078596,0.01208927,0.016109202,0.02013208,0.027614202,0.035097017
6,Mid-High Plus,PGE,Commercial,MachDr,GWh,0,2.151795847,4.402467681,6.678006524,13.80246117,20.67365222,29.74670648,38.68416907,47.48755104,55.98351182,64.15600407,72.35490095
6,Mid-High Plus,PGE,Commercial,Miscellaneous,GWh,0,7.335666559,21.88671551,36.33326194,50.67460807,64.81220151,86.58793194,145.4632008,203.7428195,261.5145196,319.1599727,373.9504832
6,Mid-High Plus,PGE,Commercial,Miscellaneous,MM Therms,0,0.009605171,0.079831415,0.154229828,0.228553817,0.302579321,0.376087088,0.448513498,0.518880303,0.592966204,0.660026023,0.716352928
6,Mid-High Plus,PGE,Commercial,Office Equipment,GWh,0,4.020228287,28.76771213,74.52754589,119.6178073,216.4514598,314.6989116,398.278435,658.8592435,892.367388,1098.253199,1276.770802
6,Mid-High Plus,PGE,Commercial,Office Equipment,MM Therms,0,0.092899769,0.093657527,0.157868229,0.25782747,0.427843117,0.574561179,0.740655758,0.957802142,1.158394439,1.388781786,1.551925623
6,Mid-High Plus,PGE,Commercial,Refrigeration,GWh,0,53.05270743,106.7045986,142.6455264,173.3651219,201.0983704,223.7712051,240.9644346,258.5157342,276.883459,296.663684,317.3568235
6,Mid-High Plus,PGE,Commercial,Refrigeration,MM Therms,0,0.000154644,0.000272259,0.000348085,0.005489917,0.010671356,0.015913123,0.026541522,0.037243341,0.048009061,0.069338405,0.090853971
6,Mid-High Plus,PGE,Commercial,Water Heating,GWh,0,0.176009825,-0.522763687,3.768634288,1.740053248,-1.292446806,-5.288164936,-9.706778244,-15.19585265,-21.80184676,-28.40075225,-36.11050661
6,Mid-High Plus,PGE,Commercial,Water Heating,MM Therms,0,0.596979631,1.341923616,2.297555951,3.332154843,4.518253283,5.854696242,7.334437933,8.971354122,10.77031432,13.4193674,16.20202047
6,Mid-High Plus,PGE,Commercial,WholeBlg,GWh,0,139.2961877,302.0415703,432.7418833,556.3915133,683.6158197,827.3116208,965.7059852,1094.865899,1228.408705,1352.099635,1476.797701
6,Mid-High Plus,PGE,Commercial,WholeBlg,MM Therms,0,2.877480218,6.297838122,9.128452891,11.74168618,14.4626347,17.44113336,20.40165228,23.3592299,26.50248586,29.51214924,32.64399565
6,Mid-High Plus,PGE,Industrial,HVAC,GWh,0,4.31245961,8.758912969,13.35114627,18.05205752,22.73932353,27.31257684,31.7598335,36.07326263,40.25498745,44.2170952,48.41974513
6,Mid-High Plus,PGE,Industrial,HVAC,MM Therms,0,0.603260307,1.193869756,1.77262706,2.321873028,2.653264772,2.978426687,3.30662095,3.675760472,4.057914006,4.452529706,4.864687112
6,Mid-High Plus,PGE,Industrial,Lighting,GWh,0,6.885834876,14.19599483,21.60024712,28.84640954,36.82840149,45.27879106,54.47348719,64.35172336,74.7232996,85.17474171,96.33680349
6,Mid-High Plus,PGE,Industrial,Lighting,MM Therms,0,0.01007378,0.02015416,0.030203637,0.04025458,0.050268293,0.060250786,0.070168384,0.079961747,0.089538023,0.098652918,0.106888633
6,Mid-High Plus,PGE,Industrial,MachDr,GWh,0,22.08486686,43.82225465,64.37705568,82.19362119,99.02251017,114.2691243,129.8627857,146.1195646,163.5941004,181.4461222,200.0537902
6,Mid-High Plus,PGE,Industrial,MachDr,MM Therms,0,0.247462412,0.495086965,0.742199842,0.9893489,1.235830336,1.482040006,1.728139426,1.973909055,2.219540692,2.464228446,2.705871729
6,Mid-High Plus,PGE,Industrial,Miscellaneous,GWh,0,1.552298472,2.854162912,3.844082079,4.965054018,5.877750119,6.539488385,7.003361695,6.755636297,6.477174502,6.266311158,6.122385228
6,Mid-High Plus,PGE,Industrial,ProcHeat,GWh,0,1.622846576,3.251276989,4.891685064,6.544977593,8.204587525,9.876559177,11.56252994,13.25864832,14.95530549,16.68166917,18.37012491
6,Mid-High Plus,PGE,Industrial,ProcHeat,MM Therms,0,9.970645514,20.11091027,30.30675231,40.0753477,49.14983976,55.21715106,58.35064625,61.32502274,64.0967673,66.44424733,69.20261057
6,Mid-High Plus,PGE,Industrial,WholeBlg,GWh,0,76.46099026,152.827991,229.5807555,306.9802485,379.2031401,448.7670134,518.048914,587.243115,656.6108859,726.5853649,798.383457
6,Mid-High Plus,PGE,Industrial,WholeBlg,MM Therms,0,8.69238001,17.26657999,25.72262152,34.10314549,41.62258532,48.69642442,55.66024972,62.54585131,69.5815273,77.06374829,85.5024675
6,Mid-High Plus,PGE,Mining,OilGasExtract,GWh,0,1.894638374,3.733444645,5.576737121,7.343992522,9.036703177,10.65645738,12.20654706,13.69053083,15.11246394,16.4756126,17.78277575
6,Mid-High Plus,PGE,Mining,OilGasExtract,MM Therms,0,0.002380936,0.004692811,0.0069156,0.009045842,0.011082163,0.013029042,0.014888367,0.016665502,0.018364087,0.019986236,0.021535421
6,Mid-High Plus,PGE,Residential,Behavior,GWh,0,7.567296111,11.48870778,15.20773345,18.48790249,21.3701847,23.94603444,26.4009954,28.89401563,31.47824835,34.21888052,37.16018728
6,Mid-High Plus,PGE,Residential,HVAC - Cooling,GWh,0,0.096593308,0.192497769,0.290580225,0.388294369,0.487695279,0.592425592,0.707865835,0.840713429,1.002738531,1.206844396,1.375321125
6,Mid-High Plus,PGE,Residential,HVAC - General,GWh,0,14.73903503,37.85631484,56.42396588,81.88572308,107.1666403,133.3633105,158.8916534,184.522485,209.9951612,250.0404001,289.5337396
6,Mid-High Plus,PGE,Residential,HVAC - General,MM Therms,0,0.922312345,3.61222683,5.579681073,7.706329321,9.944039303,12.25431978,17.19778796,22.92063557,28.65588529,34.37593848,40.09235563
6,Mid-High Plus,PGE,Residential,HVAC - Heating,GWh,0,-3.22538661,-9.85143965,-19.7327644,-32.53056699,-47.84746747,-65.49205612,-86.29299755,-110.3205015,-137.6380304,-168.3103914,-202.0501662
6,Mid-High Plus,PGE,Residential,HVAC - Heating,MM Therms,0,0.429001837,1.309999054,2.622508302,4.321483247,6.351392277,8.687652272,11.43780967,14.61009533,18.2130153,22.25418468,26.6944368
6,Mid-High Plus,PGE,Residential,Lighting - General,GWh,0,1.045078258,2.160139114,3.460383067,4.865915744,756.4943715,1426.922769,1699.441927,1944.355982,2178.497922,2212.076762,2230.705857
6,Mid-High Plus,PGE,Residential,Lighting - General,MM Therms,0,-0.007443568,-0.015997064,-0.030583418,-0.047601822,-7.639404434,-14.39763153,-17.1392817,-19.6038445,-21.95865135,-22.29320266,-22.47894696
6,Mid-High Plus,PGE,Residential,Miscellaneous,GWh,0,0.717824235,1.500333141,2.321170912,3.180848439,4.082931475,5.203257476,6.358704742,7.500648486,8.596241675,9.5044847,10.37998021
6,Mid-High Plus,PGE,Residential,Miscellaneous,MM Therms,0,0.125777085,0.254725623,0.386718813,0.521549868,0.658663956,0.797386817,0.936086857,1.071666279,1.199109235,1.311587454,1.403601575
6,Mid-High Plus,PGE,Residential,Plug Load - Appliances,GWh,0,59.11144218,142.7709412,204.7540821,290.9333469,374.2631607,479.0848083,597.9423098,697.2197621,794.0832209,894.0651153,992.6206409
6,Mid-High Plus,PGE,Residential,Plug Load - Appliances,MM Therms,0,0.509348827,1.060295347,1.545309782,2.346415914,3.163071509,3.673154022,4.473068204,5.348418951,6.242888909,7.147667151,8.055908433
6,Mid-High Plus,PGE,Residential,Plug Load - Consumer Electronics,GWh,0,4.39E-05,8.77E-05,0.000131616,0.000175488,0.000202789,0.000233325,0.000265029,0.000297053,0.000329078,0.000360985,0.00039295
6,Mid-High Plus,PGE,Residential,Refrig/Freezer,GWh,0,0.512056707,0.946238501,1.490797754,2.00459143,2.490972976,2.860327031,3.140249032,3.363977578,3.556375672,3.727229051,3.924520013
6,Mid-High Plus,PGE,Residential,Water Heating,GWh,0,3.731637012,5.279610171,3.405233194,-1.475196036,-9.183287863,136.1764529,279.4890945,421.0527809,560.6942143,698.1299671,828.6029887
6,Mid-High Plus,PGE,Residential,Water Heating,MM Therms,0,3.037649672,6.498578266,10.22014431,14.20654302,18.40628615,25.69989439,32.29316615,39.26662235,46.66607684,54.48582093,62.59805953
6,Mid-High Plus,PGE,Residential,WholeBlg,GWh,0,298.4993069,430.7949776,571.4343836,853.8214242,1142.047441,1438.09657,1876.992956,2321.695093,2771.331837,3492.492423,4230.004561
6,Mid-High Plus,PGE,Residential,WholeBlg,MM Therms,0,6.845943836,10.06523794,13.55985768,28.72163135,44.10870606,59.74985859,87.13561102,114.7153177,142.4233475,192.687208,242.9007588
6,Mid-High Plus,PGE,Streetlighting,Street Lighting,GWh,0,0.86662717,1.828213259,2.948995492,4.300440685,5.894869925,7.736660675,9.818157513,12.12686475,14.64557807,17.35393067,20.26019188
6,Mid-High Plus,SCE,AGWP,Lighting,GWh,0,4.693751625,9.615554258,9.982120809,9.39478921,8.132605109,6.656875972,5.356753541,4.426193647,4.036407251,4.165655222,4.75218065
6,Mid-High Plus,SCE,AGWP,MachDr,GWh,0,5.008482524,10.2347258,15.66501765,21.2303797,26.92984864,33.45000457,40.02535666,46.58033742,53.05167588,59.3766479,65.47840596
6,Mid-High Plus,SCE,AGWP,MachDr,MM Therms,0,0.166352016,0.352116712,0.552519433,0.759932136,0.964923311,1.158832011,1.202429593,1.209735027,1.185153029,1.138876226,1.087709058
