DEMAND,SOLAR,WIND,COAL,COAL_CRYO,COAL_AMINE,NUCLEAR
23762,0,12249.45,57747,57747,57747,115494
23501,0,12028.28,57747,57747,57747,115494
23844,0,12145.98,57747,57747,57747,115494
24978,0,12333.99,57747,57747,57747,115494
27566,1723.41,12287.37,57747,57747,57747,115494
30700,6015.08,11206.25,57747,57747,57747,115494
32175,8228.4,9581.63,57747,57747,57747,115494
31929,9246.57,9242.54,57747,57747,57747,115494
31497,9701.82,9022.13,57747,57747,57747,115494
31056,9574.95,8890.46,57747,57747,57747,115494
30728,8989.7,8389.46,57747,57747,57747,115494
30531,8194.54,7604.11,57747,57747,57747,115494
30445,6233.29,7118.57,57747,57747,57747,115494
30431,2253.67,7285.03,57747,57747,57747,115494
30892,13.95,8352.9,57747,57747,57747,115494
32161,0,9051.25,57747,57747,57747,115494
34698,0,9655.01,57747,57747,57747,115494
35661,0,10232.87,57747,57747,57747,115494
35014,0,11082.12,57747,57747,57747,115494
33890,0,12033.26,57747,57747,57747,115494
31836,0,13038.14,57747,57747,57747,115494
29281,0,13511.33,57747,57747,57747,115494
27041,0,13589.84,57747,57747,57747,115494
25543,0,13834.29,57747,57747,57747,115494
24611,0,13957.34,57747,57747,57747,115494
24169,0,13830.54,57747,57747,57747,115494
24323,0,13616.8,57747,57747,57747,115494
25492,0,13310.65,57747,57747,57747,115494
27982,1442.27,12921.1,57747,57747,57747,115494
31188,5118.34,12636.39,57747,57747,57747,115494
32366,7214.43,11366.48,57747,57747,57747,115494
32019,8743.89,10607.98,57747,57747,57747,115494
31454,9159.73,10948.17,57747,57747,57747,115494
30967,9092.24,12008.25,57747,57747,57747,115494
30547,8751.35,12782.65,57747,57747,57747,115494
30304,7747.07,13547.09,57747,57747,57747,115494
30323,5691.55,14332.92,57747,57747,57747,115494
30477,2004.26,16287.53,57747,57747,57747,115494
30771,15.13,18441.83,57747,57747,57747,115494
32034,0,20223.42,57747,57747,57747,115494
34612,0,21216.17,57747,57747,57747,115494
35493,0,22425.66,57747,57747,57747,115494
34862,0,22315.97,57747,57747,57747,115494
33822,0,22910.75,57747,57747,57747,115494
31791,0,22646.66,57747,57747,57747,115494
29176,0,22328.82,57747,57747,57747,115494
26961,0,22418.65,57747,57747,57747,115494
25528,0,22436.23,57747,57747,57747,115494
24632,0,21588.1,57747,57747,57747,115494
24234,0,22054.2,57747,57747,57747,115494
24368,0,24514.42,57747,57747,57747,115494
25566,0.02,27677.04,57747,57747,57747,115494
27980,1870.97,28719.87,57747,57747,57747,115494
31130,5985.52,28888.69,57747,57747,57747,115494
32522,8218.09,29691.32,57747,57747,57747,115494
32351,9019.53,30477.39,57747,57747,57747,115494
32054,9423.14,31361.42,57747,57747,57747,115494
31564,9257.98,31676.61,57747,57747,57747,115494
31191,9074.83,32527.34,57747,57747,57747,115494
31111,8260.47,33409.7,57747,57747,57747,115494
30983,5866.76,33967.17,57747,57747,57747,115494
30814,2106.05,33837.13,57747,57747,57747,115494
30923,22.52,32817.73,57747,57747,57747,115494
31995,0,31031.73,57747,57747,57747,115494
34455,0,30125.8,57747,57747,57747,115494
35467,0,29607.55,57747,57747,57747,115494
34861,0,29005.93,57747,57747,57747,115494
33825,0,27672.65,57747,57747,57747,115494
31898,0,26299.46,57747,57747,57747,115494
29286,0,25217.53,57747,57747,57747,115494
26978,0,24328.59,57747,57747,57747,115494
25540,0,23705.46,57747,57747,57747,115494
24674,0,22496.11,57747,57747,57747,115494
24301,0,21406.11,57747,57747,57747,115494
24445,0,20780.23,57747,57747,57747,115494
25601,0,19717.45,57747,57747,57747,115494
28076,1691.76,18183.56,57747,57747,57747,115494
31272,4709.47,16380.24,57747,57747,57747,115494
32538,6888.28,14952.23,57747,57747,57747,115494
32273,8289.99,15539.04,57747,57747,57747,115494
31951,8932.56,17135.07,57747,57747,57747,115494
31491,9185.6,18000.15,57747,57747,57747,115494
31206,8695.79,18499.58,57747,57747,57747,115494
31289,7639.65,18571.05,57747,57747,57747,115494
31283,5542.16,17649.86,57747,57747,57747,115494
31298,1990.56,17688.86,57747,57747,57747,115494
31403,14.84,18712.17,57747,57747,57747,115494
32126,0,18689.9,57747,57747,57747,115494
34242,0,17401.79,57747,57747,57747,115494
35134,0,16197.7,57747,57747,57747,115494
34417,0,14598.05,57747,57747,57747,115494
33320,0,12959.78,57747,57747,57747,115494
31271,0,11335.79,57747,57747,57747,115494
28862,0,10337.04,57747,57747,57747,115494
26737,0,9919.35,57747,57747,57747,115494
25416,0,9306.85,57747,57747,57747,115494
24753,0,8496.27,57747,57747,57747,115494
24515,0,7963.39,57747,57747,57747,115494
24280,0,7580.91,57747,57747,57747,115494
25221,0,7230.45,57747,57747,57747,115494
27169,1988.48,6792.84,57747,57747,57747,115494
29901,6046.23,5861.36,57747,57747,57747,115494
31083,8139.79,4801.8,57747,57747,57747,115494
31370,9177.49,4393.53,57747,57747,57747,115494
31763,9653.63,4083.53,57747,57747,57747,115494
31513,9632.21,3988.36,57747,57747,57747,115494
31463,9347.73,3925.32,57747,57747,57747,115494
31343,8559.33,4186.96,57747,57747,57747,115494
31629,6545.21,4674.89,57747,57747,57747,115494
31597,2704.12,5532.38,57747,57747,57747,115494
31345,31.88,5707.31,57747,57747,57747,115494
31753,0,5329.44,57747,57747,57747,115494
33622,0,5093.15,57747,57747,57747,115494
34224,0,5232.7,57747,57747,57747,115494
33362,0,5141.66,57747,57747,57747,115494
32247,0,5158.02,57747,57747,57747,115494
30624,0,4962.99,57747,57747,57747,115494
28622,0,4874.41,57747,57747,57747,115494
26510,0,4858.07,57747,57747,57747,115494
25235,0,5053.55,57747,57747,57747,115494
24181,0,4822.6,57747,57747,57747,115494
23517,0,4358.03,57747,57747,57747,115494
23267,0,3929.02,57747,57747,57747,115494
23661,0.16,3598.15,57747,57747,57747,115494
24684,2077.11,3009.82,57747,57747,57747,115494
25927,5925.02,2190.57,57747,57747,57747,115494
26835,8003.56,1171.67,57747,57747,57747,115494
27765,9033.39,894.62,57747,57747,57747,115494
28161,9314.09,1052.33,57747,57747,57747,115494
27933,9402.71,1100.79,57747,57747,57747,115494
27954,9086.76,1190.56,57747,57747,57747,115494
27791,8024.82,1542.49,57747,57747,57747,115494
27695,6106.71,2227.68,57747,57747,57747,115494
27861,2591.28,3875.74,57747,57747,57747,115494
28020,34.32,5015.38,57747,57747,57747,115494
28869,0,5800.44,57747,57747,57747,115494
31325,0,6264.02,57747,57747,57747,115494
32237,0,6163.35,57747,57747,57747,115494
31680,0,6276.98,57747,57747,57747,115494
30835,0,6021.29,57747,57747,57747,115494
29522,0,5703.06,57747,57747,57747,115494
27930,0,5468.15,57747,57747,57747,115494
26365,0,4887.82,57747,57747,57747,115494
24922,0,4502.94,57747,57747,57747,115494
23886,0,4367.86,57747,57747,57747,115494
23337,0,4929.8,57747,57747,57747,115494
23093,0,4642.35,57747,57747,57747,115494
23320,0.1,4317.74,57747,57747,57747,115494
23892,1991.48,4258.64,57747,57747,57747,115494
24799,5862.73,2902.11,57747,57747,57747,115494
25745,8040.15,1507.43,57747,57747,57747,115494
26949,9141.03,863.52,57747,57747,57747,115494
27783,9676.33,684.64,57747,57747,57747,115494
28184,9510.87,923.9,57747,57747,57747,115494
28152,8968.55,1568.51,57747,57747,57747,115494
28029,7988.77,2125.44,57747,57747,57747,115494
27747,6073.69,2674.83,57747,57747,57747,115494
27735,2465.44,2952.12,57747,57747,57747,115494
28069,24.93,4039.7,57747,57747,57747,115494
29668,0,5866.32,57747,57747,57747,115494
32356,0,8131.53,57747,57747,57747,115494
33815,0,9395.68,57747,57747,57747,115494
33573,0,10126.13,57747,57747,57747,115494
32807,0,10175.56,57747,57747,57747,115494
31067,0,10344.17,57747,57747,57747,115494
28818,0,10872.17,57747,57747,57747,115494
26712,0,10642.05,57747,57747,57747,115494
25522,0,9887.34,57747,57747,57747,115494
24792,0,9714.6,57747,57747,57747,115494
24507,0,9815.47,57747,57747,57747,115494
24833,0,10080.33,57747,57747,57747,115494
26133,0,10658.43,57747,57747,57747,115494
28562,1753.81,10951.09,57747,57747,57747,115494
31258,5178.06,10649.26,57747,57747,57747,115494
32755,7412.9,11727.96,57747,57747,57747,115494
32456,8626.04,14799.9,57747,57747,57747,115494
32079,9268.36,18004.65,57747,57747,57747,115494
31519,9265.6,21169.8,57747,57747,57747,115494
30791,9028.07,23209.49,57747,57747,57747,115494
30237,8280.88,25160.4,57747,57747,57747,115494
30026,6395.39,26277.91,57747,57747,57747,115494
29931,2723.38,25272.16,57747,57747,57747,115494
30349,30.04,24860.79,57747,57747,57747,115494
31982,0,24151.82,57747,57747,57747,115494
35159,0,23509.65,57747,57747,57747,115494
36937,0,23433.35,57747,57747,57747,115494
36564,0,23725.65,57747,57747,57747,115494
35604,0,23663.17,57747,57747,57747,115494
33526,0,23152.79,57747,57747,57747,115494
30964,0,22409.55,57747,57747,57747,115494
28598,0,21491.12,57747,57747,57747,115494
27060,0,20532.91,57747,57747,57747,115494
26171,0,20210.15,57747,57747,57747,115494
25787,0,19929.2,57747,57747,57747,115494
25945,0,19994.01,57747,57747,57747,115494
27231,0.08,19984.38,57747,57747,57747,115494
29732,1777.02,18859.79,57747,57747,57747,115494
32821,4779.62,17890.42,57747,57747,57747,115494
34159,6619.3,18809.97,57747,57747,57747,115494
33633,7836.98,20515.3,57747,57747,57747,115494
33093,8067.45,20544.97,57747,57747,57747,115494
32366,8266.93,20149.68,57747,57747,57747,115494
31427,8178.79,20357.65,57747,57747,57747,115494
30854,7003.45,20495.28,57747,57747,57747,115494
30756,4752.63,20132.89,57747,57747,57747,115494
30578,1867.44,19999.31,57747,57747,57747,115494
30952,11.59,21985.29,57747,57747,57747,115494
32226,0,23861.54,57747,57747,57747,115494
34964,0,24945.08,57747,57747,57747,115494
36551,0,26242.77,57747,57747,57747,115494
36170,0,26131.7,57747,57747,57747,115494
35226,0,24345.91,57747,57747,57747,115494
33293,0,23498.06,57747,57747,57747,115494
30711,0,22334.84,57747,57747,57747,115494
28474,0,20978.35,57747,57747,57747,115494
26914,0,20181.35,57747,57747,57747,115494
26119,0,19082.48,57747,57747,57747,115494
25978,0,18102.93,57747,57747,57747,115494
26153,0,18009.57,57747,57747,57747,115494
27149,0.38,18120.42,57747,57747,57747,115494
29512,1967.7,17271.87,57747,57747,57747,115494
32584,5204.23,15364.75,57747,57747,57747,115494
33731,7795.73,15096.89,57747,57747,57747,115494
33045,9350.93,14865.49,57747,57747,57747,115494
32148,9670.38,13843.81,57747,57747,57747,115494
31232,9815.27,12449.39,57747,57747,57747,115494
30467,9442.05,11638.86,57747,57747,57747,115494
30149,8789.45,11432.12,57747,57747,57747,115494
30182,6931.96,11624.19,57747,57747,57747,115494
30208,3061.34,12485.93,57747,57747,57747,115494
30619,32.38,14388.49,57747,57747,57747,115494
31928,0,14599.82,57747,57747,57747,115494
34564,0,13680.24,57747,57747,57747,115494
35954,0,13097.43,57747,57747,57747,115494
35470,0,13019.99,57747,57747,57747,115494
34478,0,12939.79,57747,57747,57747,115494
32499,0,12934.26,57747,57747,57747,115494
30087,0,13155.15,57747,57747,57747,115494
27728,0,13214.92,57747,57747,57747,115494
26189,0,13443.05,57747,57747,57747,115494
25444,0,14098.01,57747,57747,57747,115494
25144,0,14863.33,57747,57747,57747,115494
25311,0,15539.98,57747,57747,57747,115494
26425,0.59,15881.49,57747,57747,57747,115494
28775,1951.11,15536.15,57747,57747,57747,115494
31829,5106.1,13106.29,57747,57747,57747,115494
32912,7080.77,12225.91,57747,57747,57747,115494
32130,8210.05,12784.44,57747,57747,57747,115494
31313,8713.39,12939.6,57747,57747,57747,115494
30740,9152.31,12659.31,57747,57747,57747,115494
30356,8995.45,12202.27,57747,57747,57747,115494
29916,7976.59,11913.58,57747,57747,57747,115494
29919,5938.08,12080.51,57747,57747,57747,115494
29774,2285.2,12992.51,57747,57747,57747,115494
30005,28.03,15481.78,57747,57747,57747,115494
31104,0,16139.74,57747,57747,57747,115494
33563,0,15316.88,57747,57747,57747,115494
35094,0,14873.99,57747,57747,57747,115494
34634,0,15373.16,57747,57747,57747,115494
33744,0,15763.14,57747,57747,57747,115494
31902,0,15294.45,57747,57747,57747,115494
29533,0,14554.72,57747,57747,57747,115494
27321,0,14440.45,57747,57747,57747,115494
26106,0,14706.19,57747,57747,57747,115494
25319,0,14800.32,57747,57747,57747,115494
24926,0,15073.67,57747,57747,57747,115494
25112,0,15622.5,57747,57747,57747,115494
26228,0.23,16156.49,57747,57747,57747,115494
28531,1431.24,16169.22,57747,57747,57747,115494
31366,4527.08,13530.3,57747,57747,57747,115494
32337,6516.56,11598.73,57747,57747,57747,115494
31712,8245.65,11001.01,57747,57747,57747,115494
30981,9269.22,9849.98,57747,57747,57747,115494
30400,9542.88,8656.67,57747,57747,57747,115494
29808,9199.8,7852.18,57747,57747,57747,115494
29466,8501.84,7544.65,57747,57747,57747,115494
29788,6416.26,7576.5,57747,57747,57747,115494
29835,2924.13,8542.26,57747,57747,57747,115494
30046,36.9,10736.39,57747,57747,57747,115494
30819,0,11344.37,57747,57747,57747,115494
32860,0,10955.23,57747,57747,57747,115494
34001,0,10653.98,57747,57747,57747,115494
33325,0,10696.46,57747,57747,57747,115494
32395,0,10612.38,57747,57747,57747,115494
30864,0,10177.88,57747,57747,57747,115494
28949,0,9827.63,57747,57747,57747,115494
27226,0,9954.79,57747,57747,57747,115494
25727,0,9997.84,57747,57747,57747,115494
24790,0,10162.13,57747,57747,57747,115494
24276,0,10531.46,57747,57747,57747,115494
24148,0,11082.13,57747,57747,57747,115494
24475,2.03,11566.65,57747,57747,57747,115494
25435,2364.19,11612.61,57747,57747,57747,115494
26608,5845.86,10216.8,57747,57747,57747,115494
27223,8080.37,9458.3,57747,57747,57747,115494
27615,9388.72,9779.6,57747,57747,57747,115494
27372,10058.48,10207.87,57747,57747,57747,115494
27199,9994.45,10921.88,57747,57747,57747,115494
26791,9593.27,11647.52,57747,57747,57747,115494
26463,8571.66,12415.27,57747,57747,57747,115494
26325,6471.19,13464.67,57747,57747,57747,115494
26441,2848.45,15106.42,57747,57747,57747,115494
26955,51.31,16553.67,57747,57747,57747,115494
28085,0.01,17890.36,57747,57747,57747,115494
30210,0,18118.07,57747,57747,57747,115494
31711,0,17851,57747,57747,57747,115494
31359,0,18187.24,57747,57747,57747,115494
30499,0,18721.97,57747,57747,57747,115494
29180,0,19386.26,57747,57747,57747,115494
27496,0,20436.56,57747,57747,57747,115494
25765,0,20545.97,57747,57747,57747,115494
24653,0,20734.45,57747,57747,57747,115494
23817,0,21447.75,57747,57747,57747,115494
23311,0,21990.5,57747,57747,57747,115494
23130,0,22269.14,57747,57747,57747,115494
23259,4.17,21989.71,57747,57747,57747,115494
23931,2602.95,21561.58,57747,57747,57747,115494
24732,6291.51,20462.67,57747,57747,57747,115494
25166,8275.71,20747.78,57747,57747,57747,115494
25683,9362.73,21503.17,57747,57747,57747,115494
25745,10062.35,21763.8,57747,57747,57747,115494
25691,10127.13,21383.89,57747,57747,57747,115494
25685,9702.53,20807.96,57747,57747,57747,115494
25821,8856.87,19817.88,57747,57747,57747,115494
26113,6816.55,18064.35,57747,57747,57747,115494
26502,3111.6,15630.21,57747,57747,57747,115494
26705,29.32,15464.6,57747,57747,57747,115494
27609,0.03,13360.26,57747,57747,57747,115494
29560,0,12601.84,57747,57747,57747,115494
30950,0,13664.67,57747,57747,57747,115494
30677,0,13456.21,57747,57747,57747,115494
30225,0,12597.91,57747,57747,57747,115494
28740,0,11644.68,57747,57747,57747,115494
26889,0,11810.11,57747,57747,57747,115494
25066,0,13103.5,57747,57747,57747,115494
23830,0,14190.55,57747,57747,57747,115494
23154,0,13878.48,57747,57747,57747,115494
22868,0,13287.91,57747,57747,57747,115494
23063,0,12914.03,57747,57747,57747,115494
24073,6.59,12897.14,57747,57747,57747,115494
26370,2405.26,12115.89,57747,57747,57747,115494
28665,5903.91,9547.07,57747,57747,57747,115494
29772,8053.27,8714.37,57747,57747,57747,115494
29991,9329.98,8257.18,57747,57747,57747,115494
30209,9897.74,7267.47,57747,57747,57747,115494
30381,9992.98,6745.23,57747,57747,57747,115494
30558,9550.98,6775.04,57747,57747,57747,115494
30871,8715.17,6977.23,57747,57747,57747,115494
31302,6535.07,7325.42,57747,57747,57747,115494
31720,3081.4,7869.38,57747,57747,57747,115494
32230,19.96,9780.22,57747,57747,57747,115494
32910,0.17,11109.87,57747,57747,57747,115494
34350,0,11521.04,57747,57747,57747,115494
35444,0,11585.98,57747,57747,57747,115494
34529,0,11731.19,57747,57747,57747,115494
33000,0,11823.7,57747,57747,57747,115494
30884,0,11693.83,57747,57747,57747,115494
28281,0,10900.68,57747,57747,57747,115494
25977,0,10171.87,57747,57747,57747,115494
24669,0,9783.94,57747,57747,57747,115494
23840,0,9364.92,57747,57747,57747,115494
23384,0,8331.81,57747,57747,57747,115494
23509,0,7664.54,57747,57747,57747,115494
24459,9.06,7134.06,57747,57747,57747,115494
26819,2691.47,6193.44,57747,57747,57747,115494
29631,6121.73,4690.24,57747,57747,57747,115494
30784,8368.76,4037.18,57747,57747,57747,115494
30723,9758.34,4002.28,57747,57747,57747,115494
30776,10220.8,3828.87,57747,57747,57747,115494
31128,10250.31,4126.06,57747,57747,57747,115494
31454,9823.08,4692.67,57747,57747,57747,115494
31864,9013.49,5432.12,57747,57747,57747,115494
32561,7030.83,5907.11,57747,57747,57747,115494
33190,3419.27,6616.35,57747,57747,57747,115494
33383,43.13,7696.19,57747,57747,57747,115494
33716,0,8238.05,57747,57747,57747,115494
34980,0,8373.04,57747,57747,57747,115494
35798,0,8401.99,57747,57747,57747,115494
34864,0,8284.01,57747,57747,57747,115494
33357,0,8038.98,57747,57747,57747,115494
31028,0,7656.45,57747,57747,57747,115494
28346,0,7812.62,57747,57747,57747,115494
26065,0,7857.86,57747,57747,57747,115494
24594,0,8018.3,57747,57747,57747,115494
23695,0,8196.72,57747,57747,57747,115494
23363,0,8321.35,57747,57747,57747,115494
23669,0,8576.54,57747,57747,57747,115494
24580,16.47,8633.03,57747,57747,57747,115494
26855,2660.5,8412.5,57747,57747,57747,115494
29619,5994.61,7504.77,57747,57747,57747,115494
30670,8391.22,7139.08,57747,57747,57747,115494
30482,9764.56,7931.56,57747,57747,57747,115494
30824,10195.58,9277.92,57747,57747,57747,115494
31174,10186.86,10804.52,57747,57747,57747,115494
31481,9854.73,12774.1,57747,57747,57747,115494
31785,9110.77,15194.13,57747,57747,57747,115494
32241,7168.57,17374.51,57747,57747,57747,115494
32744,3543.71,19739.28,57747,57747,57747,115494
33094,42.08,23300.4,57747,57747,57747,115494
33479,0,24413.07,57747,57747,57747,115494
34724,0,24729.54,57747,57747,57747,115494
35612,0,24954.64,57747,57747,57747,115494
34655,0,24584.52,57747,57747,57747,115494
33210,0,23876.04,57747,57747,57747,115494
31057,0,23755.78,57747,57747,57747,115494
28423,0,23334.22,57747,57747,57747,115494
26159,0,22990.73,57747,57747,57747,115494
24569,0,22952.41,57747,57747,57747,115494
24099,0,22302.05,57747,57747,57747,115494
